QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,APAPURCH,MJAPPL9_
20241,05595601,1,0,1,195,D,1,D,12,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595691,1,0,1,195,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595691,2,0,1,120,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595691,3,0,1,120,D,1,D,11,D,999,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596151,1,0,1,140,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596881,1,0,1,140,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05596931,1,0,1,120,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597101,1,0,1,195,D,1,D,12,D,600,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597421,1,0,1,120,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,1,0,1,160,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598641,1,0,1,120,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599351,1,0,1,140,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599361,1,0,1,100,D,1,D,01,D,825,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599421,1,0,1,140,D,1,D,01,D,500,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05599461,1,0,1,100,D,1,D,01,D,1200,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599811,1,0,1,140,D,1,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05600401,1,0,1,195,D,1,D,02,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05600691,1,0,1,195,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05601121,1,0,1,160,D,1,D,12,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05601171,1,0,1,140,D,1,D,12,D,1800,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05601331,1,0,1,120,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05601631,1,0,1,120,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05601651,1,0,1,195,D,1,D,01,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05601731,1,0,1,120,D,1,D,02,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05601861,1,0,1,100,D,1,D,01,D,825,F,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602011,1,0,1,195,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602091,1,0,1,100,D,1,D,02,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602141,1,0,1,195,D,1,D,12,D,1978,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602421,1,0,1,120,D,3,D,12,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602421,2,0,1,195,D,3,D,12,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602571,1,0,1,100,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602601,1,0,1,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05602731,1,0,1,195,D,1,D,02,D,800,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05602861,1,0,1,195,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05603201,1,0,1,120,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05603421,1,0,1,195,D,1,D,12,D,1800,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05603591,1,0,1,120,D,1,D,02,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05603641,1,0,1,195,D,1,D,12,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05604111,1,0,1,120,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05604651,1,0,1,100,D,1,D,12,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05604721,1,0,1,195,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05604741,1,0,1,180,D,1,D,01,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05605101,1,0,1,195,D,1,D,02,D,1194,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05605141,1,0,1,140,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05605691,1,0,1,120,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05605711,1,0,1,195,D,1,D,12,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05605961,1,0,1,160,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05606921,1,0,1,120,D,1,D,02,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05607111,1,0,1,160,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05607111,2,0,1,195,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05607591,1,0,1,120,D,1,D,12,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05607951,1,0,1,210,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05411904,1,0,2,120,D,1,D,01,D,300,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05411904,2,0,2,100,D,1,D,01,D,1100,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05412054,1,0,2,120,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05412964,1,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05415494,1,0,2,120,D,1,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05416494,1,0,1,100,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05416504,1,0,1,120,D,1,D,02,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05416544,1,0,1,195,D,1,D,03,D,548,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05416694,1,0,1,100,D,3,D,03,D,2800,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05417324,1,0,1,140,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05417324,2,0,1,120,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05417324,3,0,1,100,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05417614,1,0,1,140,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05419064,1,0,1,195,D,1,D,03,D,1621,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05419284,1,0,1,120,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05419504,1,0,1,195,D,1,D,03,D,200,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05419734,1,0,2,140,D,1,D,01,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05421224,1,0,1,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05421864,1,0,1,195,D,1,D,02,D,700,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05422044,1,0,1,120,D,1,D,02,D,137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05422404,1,0,1,140,D,1,D,02,D,4654,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05422544,1,0,2,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05422694,1,0,1,120,D,1,D,02,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05423914,1,0,1,140,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05423914,2,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05424004,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05424004,2,0,1,195,D,3,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05424034,1,0,1,140,D,1,D,04,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05424194,1,0,1,160,D,1,D,02,D,600,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05425994,1,0,1,120,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427364,1,0,1,120,D,1,D,03,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427554,1,0,1,120,D,3,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427554,2,0,1,100,D,3,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427554,3,0,1,140,D,3,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427554,4,0,1,195,D,3,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427554,5,0,1,180,D,3,D,03,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427684,1,0,1,195,D,1,D,04,D,1000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427684,2,0,1,140,D,1,D,04,D,2200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427844,1,0,1,220,D,1,D,04,D,,H,,A,,A,120,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20242,05427844,1,1,1,120,D,1,D,04,D,307,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05427844,1,2,1,100,D,1,D,04,D,3447,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05428354,1,0,1,220,D,1,D,02,D,,H,,A,,H,100,D,120,D,,A,,A,,A,,A,,A,,A,,2,A
20242,05428354,1,1,1,100,D,1,D,02,D,284,E,,A,150,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05428354,1,2,1,120,D,1,D,02,D,31,E,,A,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05428354,2,0,2,120,D,1,D,02,D,233,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05428894,1,0,1,195,D,1,D,03,D,250,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05428924,1,0,1,120,D,1,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05428944,1,0,1,100,D,1,D,02,D,3300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05429154,1,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05429994,1,0,1,195,D,2,D,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05431644,1,0,1,160,D,1,D,04,D,674,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05432604,1,0,1,100,D,1,D,03,D,999,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05434534,1,0,1,100,D,1,D,04,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05434534,2,0,1,100,D,1,D,04,D,2250,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05434574,1,0,1,120,D,1,D,03,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05434664,1,0,1,100,D,1,D,02,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05437014,1,0,1,100,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05437424,1,0,1,140,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05437934,1,0,1,180,D,1,D,05,D,110,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05438134,1,0,1,195,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05440304,1,0,1,195,D,1,D,04,D,880,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05440304,2,0,2,195,D,1,D,03,D,888,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05441154,1,0,1,195,D,1,D,05,D,645,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05441554,1,0,1,100,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05441914,1,0,1,140,D,1,D,04,D,1676,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05441914,2,0,1,140,D,1,D,04,D,276,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05441964,1,0,1,195,D,1,D,05,D,763,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05443034,1,0,1,120,D,1,D,03,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05444004,1,0,1,195,D,1,D,05,D,600,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05444054,1,0,2,160,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05445314,1,0,1,120,D,1,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05445534,1,0,1,140,D,1,D,04,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05445864,1,0,2,195,D,1,D,03,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05445984,1,0,1,195,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05538923,1,0,1,195,D,1,D,02,D,873,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05538923,2,0,1,195,D,1,D,02,D,976,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05538933,1,0,1,195,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05539613,1,0,1,195,D,1,D,03,D,2500,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05539693,1,0,1,140,D,1,D,03,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05541243,1,0,1,120,D,1,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05541753,1,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05541823,1,0,1,195,D,1,D,01,D,400,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05542243,1,0,1,140,D,1,D,02,D,2330,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05542493,1,0,1,195,D,1,D,02,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05542793,1,0,1,140,D,1,D,03,D,1289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05543623,1,0,1,160,D,1,D,03,D,695,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05543623,2,0,1,140,D,1,D,03,D,1998,D,,A,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05543803,1,0,1,195,D,1,D,01,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05543873,1,0,1,195,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05543943,1,0,1,195,D,1,D,02,D,1855,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05544113,1,0,1,195,D,1,D,01,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05544113,2,0,2,195,D,1,D,01,D,800,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05544163,1,0,1,195,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05544773,1,0,2,120,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545163,1,0,1,195,D,3,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545343,1,0,1,220,D,1,D,03,D,,H,,A,,H,160,D,100,D,120,D,,A,,A,,A,,A,,A,,,A
20242,05545343,1,1,1,160,D,1,D,03,D,351,E,,A,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545343,1,2,1,100,D,1,D,03,D,685,E,,A,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545343,1,3,1,120,D,1,D,03,D,614,E,,A,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545363,1,0,1,160,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545583,1,0,1,140,D,1,D,03,D,2200,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05545903,1,0,1,120,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05546643,1,0,1,195,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,A
20242,05546933,1,0,1,120,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05546963,1,0,1,195,D,1,D,03,D,995,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05546973,1,0,1,160,D,1,D,03,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05547053,1,0,1,120,D,1,D,03,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05547633,1,0,2,160,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05548503,1,0,1,195,D,1,D,03,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05548773,1,0,1,140,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05549253,1,0,1,100,D,1,D,02,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05549593,1,0,1,120,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05549743,1,0,1,195,D,1,D,03,D,600,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05549893,1,0,1,120,D,1,D,04,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05550363,1,0,1,100,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05550363,2,0,1,160,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05550363,3,0,1,140,D,1,D,04,D,100,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05551793,1,0,2,100,D,1,D,02,D,1535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05551983,1,0,1,140,D,1,D,03,D,820,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05552653,1,0,1,120,D,1,D,02,D,120,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05552713,1,0,1,120,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20242,05552813,1,0,2,120,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05553303,1,0,1,140,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05553563,1,0,1,195,D,1,D,02,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05553563,2,0,1,140,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05554213,1,0,1,140,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05554303,1,0,1,120,D,1,D,04,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05554613,1,0,1,140,D,1,D,04,D,2000,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05555703,1,0,1,100,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05555993,1,0,1,140,D,1,D,02,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05557263,1,0,1,100,D,1,D,04,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05557543,1,0,1,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05559063,1,0,1,100,D,1,D,03,D,999,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05559113,1,0,1,195,D,1,D,03,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05561033,1,0,1,140,D,1,D,03,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05561113,1,0,1,100,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05561393,1,0,1,160,D,1,D,04,D,943,D,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05561593,1,0,1,140,D,3,D,04,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05561903,1,0,1,195,D,1,D,05,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05562033,1,0,1,195,D,1,D,04,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05562103,1,0,1,160,D,1,D,05,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05562123,1,0,1,140,D,1,D,04,D,1004,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05562343,1,0,1,100,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05562603,1,0,1,160,D,1,D,03,D,600,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563253,1,0,1,195,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563373,1,0,2,120,D,1,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563553,1,0,1,100,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563583,1,0,1,100,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563683,1,0,2,120,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563683,2,0,2,100,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05563683,3,0,2,140,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05564413,1,0,1,195,D,1,D,05,D,1500,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05565353,1,0,1,100,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05565753,1,0,2,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20242,05566333,1,0,1,140,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05566573,1,0,1,195,D,1,D,05,D,550,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05566843,1,0,1,195,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05567073,1,0,1,195,D,1,D,03,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05567183,1,0,1,220,D,1,D,05,D,,H,,A,,A,195,D,140,D,,A,,A,,A,,A,,A,,A,,,A
20242,05567183,1,1,1,195,D,1,D,05,D,400,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05567183,1,2,1,140,D,1,D,05,D,600,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05567933,1,0,1,140,D,1,D,05,D,1200,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20242,05567933,2,0,1,100,D,1,D,05,D,600,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
