QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,POLICYIB,POLI_YIB,PLCYSTAB,PLCY_TAB,POLICYYB,POLI_YYB,INSPRPY1,INSP_PY1,INSPRPY2,INSP_PY2,INSPRPY3,INSP_PY3,INSPRPY4,INSP_PY4,INSPRPY5,INSP_PY5,INSPRPY6,INSP_PY6,PAYDEDPR,PAYD_DPR,QINSRDDZ,QINS_DDZ,QPROPDDZ,QPRO_DDZ,QRTINDDZ,QRTI_DDZ,INSPTYPE,INSP_YPE,INSCMB1,INSCMB1_,INSCMB2,INSCMB2_,INSCMB3,INSCMB3_,INSCMB4,INSCMB4_,INSCMB5,INSCMB5_,INSCMB6,INSCMB6_,INSCMB7,INSCMB7_,INSCMB8,INSCMB8_,INSCMB9,INSCMB9_,PREMOUT,PREMOUT_,PREMYOU,PREMYOU_,INSRPMPD,INSRPMXB,INSR_MPD,INSR_MXB,QLIFX,QLIFX_,QOTHX,QOTHX_,QADINS3X,QADI_S3X,QADHOM3X,QADH_M3X,QADRNT3X,QADR_T3X,INSEX3A
20244,05654833,14,11,5,,B,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,439,E,,A,
20244,05654833,16,0,1,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,C,,A,,A,,A,700,F,,A,
20244,05654853,8,0,1,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,115,D,D,,A,,A,345,D,,A,,A,
20244,05654913,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,348,D,D,,A,,A,174,D,,A,,A,1
20244,05654943,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,113,D,D,,A,,A,339,D,,A,,A,1
20244,05654943,10,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,
20244,05654943,11,0,1,03,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,90,D,D,270,D,,A,,A,,A,,A,
20244,05654943,12,0,1,04,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,01,113,D,D,,A,,A,1469,D,,A,,A,
20244,05654943,13,0,1,05,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,,A,291,F,,A,
20244,05654953,7,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,115,D,D,,A,,A,345,D,,A,,A,1
20244,05654973,12,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,160,D,D,,A,,A,480,D,,A,,A,1
20244,05654973,13,0,5,02,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,24,D,D,,A,,A,,A,,A,72,D,1
20244,05654993,28,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,50,D,D,150,D,,A,,A,,A,,A,1
20244,05654993,29,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,300,D,D,,A,,A,900,D,,A,,A,1
20244,05654993,30,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,100,D,D,,A,,A,,A,300,D,,A,1
20244,05655073,23,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,12009,D,D,3002,D,,A,,A,,A,,A,1
20244,05655073,24,0,5,02,D,,A,900,D,01,D,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,200,D,100,D,300,D,,A,,A,,A,,A,,A,,A,,A,1,D,04,360,D,D,,A,,A,,A,,A,,A,1
20244,05655073,24,1,5,,B,,A,100,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,211,E,,A,,A,,A,,A,
20244,05655073,24,2,5,,B,,A,200,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,526,E,,A,,A,
20244,05655073,24,11,5,,B,,A,300,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,343,E,,A,
20244,05655173,13,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,16,D,D,48,D,,A,,A,,A,,A,1
20244,05655173,14,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,230,D,D,,A,,A,690,D,,A,,A,1
20244,05655173,15,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,50,D,D,,A,,A,,A,150,D,,A,1
20244,05655213,15,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1985,D,D,,A,,A,496,D,,A,,A,1
20244,05655213,16,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1087,D,D,,A,,A,,A,272,D,,A,1
20244,05655243,9,0,1,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,210,F,,A,,A,,A,,A,
20244,05655243,10,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,208,D,D,,A,,A,624,D,,A,,A,
20244,05655243,11,0,1,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,C,,A,,A,,A,504,F,,A,
20244,05655273,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,15,D,D,,A,,A,45,D,,A,,A,1
20244,05655293,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,135,D,D,,A,,A,405,D,,A,,A,1
20244,05655293,11,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655373,14,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,1262,D,D,,A,,A,631,D,,A,,A,1
20244,05655373,15,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655373,16,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1644,D,D,,A,,A,,A,411,D,,A,1
20244,05655463,12,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
20244,05655463,13,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
20244,05655463,14,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,528,D,D,,A,,A,132,D,,A,,A,1
20244,05655463,15,0,5,04,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655533,15,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,600,D,D,,A,,A,300,D,,A,,A,1
20244,05655603,8,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,267,D,D,,A,,A,801,D,,A,,A,1
20244,05655683,19,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,270,D,D,,A,,A,810,D,,A,,A,1
20244,05655683,20,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,205,D,D,,A,,A,,A,615,D,,A,1
20244,05655743,16,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655743,17,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,90,D,D,270,D,,A,,A,,A,,A,1
20244,05655743,18,0,5,03,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05655743,19,0,5,04,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655743,20,0,5,05,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05655763,15,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,245,D,D,,A,,A,735,D,,A,,A,1
20244,05655783,16,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655783,17,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,0.70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,500,D,D,,A,,A,1050,D,,A,,A,1
20244,05655783,18,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,,D,C,,A,,A,,A,175,F,,A,1
20244,05655783,19,0,5,04,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,250,D,D,,A,750,D,,A,,A,,A,1
20244,05655803,21,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,3243,D,D,3243,D,,A,,A,,A,,A,1
20244,05655803,22,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,1798,D,D,,A,,A,899,D,,A,,A,1
20244,05655803,23,0,5,03,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655823,12,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,2,D,,,A,A,,A,,A,,A,,A,,A,
20244,05655913,13,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,116,D,D,,A,,A,348,D,,A,,A,1
20244,05655933,30,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,06,,D,C,33,F,,A,,A,,A,,A,1
20244,05655933,31,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,10,D,D,60,D,,A,,A,,A,,A,1
20244,05655933,32,0,5,03,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,80,D,D,480,D,,A,,A,,A,,A,1
20244,05655933,33,0,5,04,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,03,1,D,D,6,D,,A,,A,,A,,A,1
20244,05655933,34,0,5,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,1044,D,D,,A,,A,522,D,,A,,A,1
20244,05655933,35,0,5,06,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655963,10,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,223,D,D,,A,,A,669,D,,A,,A,1
20244,05655983,18,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05655983,22,0,5,05,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05655983,23,0,5,06,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05655983,24,0,1,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,1482,D,D,,A,,A,741,D,,A,,A,
20244,05656103,12,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,280,D,D,,A,,A,840,D,,A,,A,1
20244,05656173,23,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656173,24,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656173,25,0,5,03,D,,A,500,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656183,7,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,,D,A,,A,,A,,A,,A,,A,2
20244,05656183,8,0,1,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,255,D,D,,A,,A,765,D,,A,,A,
20244,05656203,9,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,58,D,D,174,D,,A,,A,,A,,A,1
20244,05656203,10,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,140,D,D,,A,,A,420,D,,A,,A,1
20244,05656223,13,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,159,D,D,,A,,A,477,D,,A,,A,1
20244,05656223,14,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656233,13,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656233,14,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,276,D,D,,A,,A,138,D,,A,,A,1
20244,05656243,11,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,,D,C,130,F,,A,,A,,A,,A,1
20244,05656243,12,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,10,,D,A,,A,,A,604,D,,A,,A,1
20244,05656243,13,0,5,03,D,,A,400,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,23,D,D,,A,,A,,A,,A,69,D,1
20244,05656263,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656263,10,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656343,19,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05656343,20,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656373,9,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,110,D,D,330,D,,A,,A,,A,,A,1
20244,05656373,10,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1976,D,D,,A,,A,494,D,,A,,A,1
20244,05656373,11,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,1400,D,D,,A,,A,,A,350,D,,A,1
20244,05656383,16,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,28,D,D,84,D,,A,,A,,A,,A,1
20244,05656383,17,0,5,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,02,10,D,D,65,D,,A,,A,,A,,A,1
20244,05656383,18,0,5,03,D,,A,900,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,400,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,221,D,D,,A,,A,,A,,A,,A,1
20244,05656383,18,1,5,,B,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,587,E,,A,,A,
20244,05656383,18,2,5,,B,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A,A,,A,,A,,A,,A,76,E,
20244,05656393,27,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,,D,A,,A,,A,,A,,A,,A,2
20244,05656393,28,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656433,14,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,35000,D,D,17500,D,,A,,A,,A,,A,1
20244,05656433,15,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,4000,D,D,,A,,A,12000,D,,A,,A,1
20244,05656433,16,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,2000,D,D,,A,,A,,A,6000,D,,A,1
20244,05656463,9,0,1,01,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,92,D,D,,A,,A,,A,276,D,,A,
20244,05656573,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,140,D,D,,A,,A,420,D,,A,,A,1
20244,05656573,12,0,1,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,65,D,D,195,D,,A,,A,,A,,A,
20244,05656633,10,0,5,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,C,2,D,,,A,A,,A,,A,,A,,A,,A,
20244,05656633,11,0,5,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,113,D,D,,A,,A,339,D,,A,,A,1
20244,05656633,12,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,04,344,D,D,,A,,A,,A,1032,D,,A,1
20244,05656683,11,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,08,500,D,D,,A,,A,250,D,,A,,A,1
20244,05656683,12,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,2800,D,D,,A,,A,,A,700,D,,A,1
20244,05656693,24,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656693,25,0,5,02,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656693,26,0,5,03,D,,A,300,D,01,D,,A,,A,,A,,A,,A,2,D,,A,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,09,,D,A,,A,,A,,A,,A,,A,2
20244,05656703,9,0,5,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,2,D,1.00,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,C,A,,A,,A,,A,,A,,A,
