QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VQBCODE,VQBCODE_,VQBLABOR,VQBL_BOR,VQBMO,VQBMO_,VQBEXPX,VQBEXPX_,VQBPURCH
20243,05811211,31,0,1,250,D,,A,05,D,30,D,
20243,05811281,42,0,1,250,D,,A,13,D,10,D,
20243,05811281,43,0,1,260,D,,A,13,D,20,D,
20243,05811391,44,0,1,367,D,1,D,13,D,45,D,
20243,05811401,20,0,1,190,D,1,D,07,D,1350,D,
20243,05811401,21,0,1,410,D,,A,07,D,35,D,
20243,05811401,22,0,1,420,D,,A,07,D,60,D,
20243,05811441,20,0,1,420,D,,A,05,D,350,D,
20243,05811491,28,0,1,190,D,1,D,06,D,1680,D,
20243,05811551,36,0,1,367,D,1,D,13,D,40,D,
20243,05811621,34,0,1,190,D,1,D,06,D,240,D,
20243,05811681,29,0,1,140,D,,A,06,D,390,D,
20243,05811681,30,0,1,190,D,1,D,06,D,120,D,
20243,05811771,27,0,1,260,D,,A,13,D,3,D,
20243,05811801,40,0,1,400,D,,A,07,D,65,D,
20243,05811821,21,0,1,410,D,,A,05,D,35,F,
20243,05811841,34,0,1,260,D,,A,07,D,10,D,
20243,05811911,39,0,1,420,D,,A,07,D,400,D,
20243,05811911,40,0,1,190,D,1,D,07,D,80,D,
20243,05811931,37,0,1,420,D,,A,05,D,142,D,
20243,05811931,38,0,1,420,D,,A,06,D,140,D,
20243,05811931,39,0,1,190,D,1,D,06,D,82,D,
20243,05812011,22,0,1,410,D,,A,06,D,20,D,
20243,05812011,23,0,1,420,D,,A,07,D,55,D,
20243,05812111,33,0,1,420,D,,A,07,D,98,D,
20243,05812111,34,0,1,410,D,,A,07,D,19,D,
20243,05812111,35,0,1,367,D,1,D,07,D,28,D,
20243,05812151,19,0,1,900,D,,A,06,D,,H,
20243,05812151,19,1,1,410,D,,A,06,D,17,E,
20243,05812151,19,2,1,190,D,,A,06,D,54,E,
20243,05812151,19,3,1,420,D,,A,06,D,69,E,
20243,05812171,21,0,1,250,D,,A,13,D,150,D,
20243,05812211,26,0,1,420,D,,A,07,D,200,D,
20243,05812211,27,0,1,190,D,1,D,07,D,50,D,
20243,05812241,34,0,1,210,D,,A,06,D,100,D,
20243,05812241,35,0,1,190,D,1,D,06,D,600,D,
20243,05812241,36,0,1,367,D,1,D,13,D,32,D,
20243,05812241,37,0,1,260,D,,A,13,D,50,D,
20243,05812271,24,0,1,190,D,1,D,05,D,75,D,
20243,05812281,31,0,1,410,D,,A,07,D,40,D,
20243,05812281,32,0,1,420,D,,A,07,D,200,D,
20243,05812281,33,0,1,367,D,1,D,07,D,25,D,
20243,05812331,26,0,1,420,D,,A,07,D,80,D,
20243,05812351,47,0,1,140,D,,A,06,D,1100,D,
20243,05812351,48,0,1,250,D,,A,07,D,26,D,
20243,05812381,24,0,1,190,D,1,D,06,D,130,D,
20243,05812391,21,0,1,367,D,1,D,13,D,15,D,
20243,05812411,60,0,1,367,D,1,D,13,D,35,D,
20243,05812411,61,0,1,190,D,1,D,05,D,45,D,
20243,05812411,62,0,1,320,D,1,D,07,D,200,D,
20243,05812411,63,0,1,280,D,,A,07,D,30,D,
20243,05812441,43,0,1,410,D,,A,06,D,80,D,
20243,05812481,50,0,1,190,D,1,D,06,D,70,D,
20243,05812481,51,0,1,250,D,,A,06,D,20,D,
20243,05812481,52,0,1,250,D,,A,07,D,20,D,
20243,05812551,30,0,1,250,D,,A,13,D,25,D,
20243,05812571,24,0,1,420,D,,A,07,D,33,D,
20243,05812591,37,0,1,410,D,,A,07,D,20,D,
20243,05812591,38,0,1,420,D,,A,07,D,550,D,
20243,05812741,51,0,1,190,D,1,D,05,D,93,D,
20243,05812781,56,0,1,190,D,1,D,05,D,106,D,
20243,05812781,57,0,1,367,D,1,D,06,D,350,D,
20243,05812781,58,0,1,260,D,,A,05,D,25,D,
20243,05812791,39,0,1,367,D,1,D,13,D,45,D,
20243,05812791,40,0,1,190,D,1,D,05,D,150,D,
20243,05812791,41,0,1,190,D,1,D,07,D,150,D,
20243,05812871,39,0,1,420,D,,A,06,D,350,D,
20243,05812941,15,0,1,320,D,1,D,05,D,460,D,2
20243,05812951,24,0,1,400,D,,A,05,D,35,D,
20243,05812951,25,0,1,190,D,1,D,07,D,1200,D,
20243,05812951,26,0,1,190,D,1,D,05,D,500,D,
20243,05812991,32,0,1,410,D,,A,06,D,13,D,
20243,05812991,33,0,1,420,D,,A,06,D,400,D,
20243,05812991,34,0,1,190,D,1,D,06,D,60,D,
20243,05813031,46,0,1,367,D,1,D,05,D,15,D,
20243,05813031,47,0,1,367,D,1,D,06,D,15,D,
20243,05813031,48,0,1,367,D,1,D,07,D,15,D,
20243,05813031,49,0,1,367,D,1,D,07,D,15,D,
20243,05813031,50,0,1,190,D,1,D,06,D,200,D,
20243,05813051,42,0,1,900,D,,A,07,D,,H,
20243,05813051,42,1,1,410,D,,A,07,D,290,E,
20243,05813051,42,2,1,190,D,,A,07,D,910,E,
20243,05813051,43,0,1,190,D,1,D,13,D,70,D,
20243,05813051,44,0,1,250,D,,A,13,D,30,D,
20243,05813091,47,0,1,367,D,1,D,07,D,130,D,
20243,05813091,48,0,1,190,D,1,D,06,D,110,D,
20243,05813101,23,0,1,190,D,1,D,05,D,35,D,
20243,05813101,24,0,1,320,D,1,D,05,D,1000,D,
20243,05813121,41,0,1,367,D,1,D,13,D,100,D,
20243,05813272,25,0,1,420,D,,A,06,D,124,D,
20243,05813291,32,0,1,320,D,1,D,06,D,250,D,2
20243,05813291,33,0,1,320,D,1,D,05,D,100,D,
20243,05813291,34,0,1,320,D,1,D,05,D,2200,D,2
20243,05813291,35,0,1,260,D,,A,13,D,350,D,
20243,05813301,42,0,1,420,D,,A,07,D,146,D,
20243,05813321,30,0,1,367,D,2,D,13,D,26,D,
20243,05813411,29,0,1,367,D,1,D,07,D,30,D,
20243,05813411,30,0,1,260,D,,A,07,D,8,D,
20243,05813431,19,0,1,190,D,1,D,07,D,345,D,
20243,05813451,29,0,1,420,D,,A,07,D,140,D,
20243,05813451,30,0,1,230,D,2,D,07,D,110,D,
20243,05813581,30,0,1,190,D,1,D,07,D,100,D,
20243,05813611,34,0,1,400,D,,A,07,D,25,D,
20243,05813611,35,0,1,190,D,1,D,05,D,400,D,
20243,05813621,19,0,1,190,D,1,D,05,D,850,D,
20243,05813631,37,0,1,200,D,,A,06,D,152,D,
20243,05813671,18,0,1,190,D,1,D,06,D,86,D,
20243,05813671,19,0,1,190,D,1,D,07,D,1250,D,
20243,05813691,22,0,1,400,D,,A,06,D,50,D,
20243,05813691,23,0,1,190,D,1,D,07,D,800,D,
20243,05813751,49,0,1,367,D,1,D,13,D,20,D,
20243,05813751,50,0,1,190,D,1,D,05,D,500,D,
20243,05813751,51,0,1,260,D,,A,13,D,15,D,
20243,05813771,38,0,1,140,D,,A,07,D,370,D,
20243,05813771,39,0,1,190,D,1,D,07,D,130,D,
20243,05813771,40,0,1,250,D,,A,13,D,75,D,
20243,05813801,32,0,1,190,D,1,D,07,D,120,D,
20243,05813831,48,0,1,410,D,,A,05,D,36,D,
20243,05813831,49,0,1,420,D,,A,06,D,1100,D,
20243,05813831,50,0,1,367,D,2,D,13,D,25,D,
20243,05813831,51,0,1,367,D,2,D,13,D,104,D,
20243,05813831,52,0,1,260,D,,A,07,D,300,D,
20243,05813851,31,0,1,420,D,,A,05,D,350,D,
20243,05813851,32,0,1,190,D,1,D,07,D,1600,D,
20243,05813851,33,0,1,190,D,2,D,05,D,220,D,
20243,05813851,34,0,1,260,D,,A,13,D,110,D,
20243,05813891,20,0,1,420,D,,A,06,D,100,D,
20243,05813891,21,0,1,190,D,1,D,07,D,3600,D,
20243,05813891,22,0,1,250,D,,A,13,D,650,F,
20243,05813971,28,0,1,420,D,,A,05,D,420,D,
20243,05813991,42,0,1,367,D,1,D,07,D,100,D,
20243,05813991,43,0,1,190,D,1,D,06,D,60,D,
20243,05813991,44,0,1,260,D,,A,05,D,100,D,
20243,05813991,45,0,1,270,D,,A,05,D,10000,D,
20243,05814001,37,0,1,140,D,,A,07,D,950,D,
20243,05814021,31,0,1,190,D,1,D,07,D,387,D,
20243,05814021,32,0,1,140,D,,A,07,D,450,D,
20243,05814131,18,0,1,410,D,,A,05,D,35,D,
20243,05814141,19,0,1,190,D,1,D,07,D,160,D,
20243,05814171,30,0,1,367,D,2,D,07,D,10,D,
20243,05814241,21,0,1,410,D,,A,07,D,35,D,
20243,05814241,22,0,1,420,D,,A,07,D,100,D,
20243,05814271,50,0,1,320,D,2,D,05,D,500,D,3
20243,05814281,45,0,1,420,D,,A,07,D,300,D,
20243,05814281,46,0,1,367,D,2,D,13,D,30,D,
20243,05814281,47,0,1,260,D,,A,05,D,40,D,
20243,05814301,37,0,1,410,D,,A,06,D,120,D,
20243,05814301,38,0,1,420,D,,A,06,D,1500,D,
20243,05814311,41,0,1,367,D,1,D,13,D,40,D,
20243,05814361,16,0,1,190,D,2,D,06,D,30,D,
20243,05814361,17,0,1,190,D,1,D,07,D,350,D,
20243,05814401,21,0,1,367,D,1,D,13,D,30,D,
20243,05814432,20,0,1,900,D,,A,06,D,,H,
20243,05814432,20,1,1,410,D,,A,06,D,77,E,
20243,05814432,20,2,1,400,D,,A,06,D,88,E,
20243,05814571,37,0,1,420,D,,A,07,D,750,D,
20243,05814571,38,0,1,200,D,,A,07,D,2400,D,
20243,05814751,47,0,1,410,D,,A,05,D,26,D,
20243,05814751,48,0,1,420,D,,A,07,D,85,D,
20243,05814751,49,0,1,200,D,,A,07,D,495,D,
20243,05814751,50,0,1,367,D,1,D,06,D,22,D,
20243,05814751,51,0,1,250,D,,A,13,D,75,D,
20243,05814781,35,0,1,900,D,1,D,07,D,,H,
20243,05814781,35,1,1,190,D,1,D,07,D,445,E,
20243,05814781,35,2,1,320,D,1,D,07,D,2022,E,
20243,05814781,36,0,1,260,D,,A,07,D,8,D,
20243,05814791,37,0,1,190,D,2,D,06,D,70,D,
20243,05814851,35,0,1,420,D,,A,06,D,25,D,
20243,05814851,36,0,1,140,D,,A,06,D,98,D,2
20243,05814851,37,0,1,140,D,,A,06,D,98,D,2
20243,05814861,42,0,1,410,D,,A,05,D,28,D,
20243,05814861,43,0,1,367,D,1,D,06,D,30,D,
20243,05814861,44,0,1,190,D,1,D,07,D,110,D,
20243,05814951,40,0,1,140,D,,A,05,D,1050,D,
20243,05814951,41,0,1,410,D,,A,06,D,35,D,
20243,05814951,42,0,1,190,D,1,D,05,D,106,D,
20243,05814951,43,0,1,190,D,1,D,06,D,106,D,
20243,05814951,44,0,1,250,D,,A,07,D,10,D,
20243,05814961,41,0,1,367,D,2,D,13,D,30,D,
20243,05814961,42,0,1,250,D,,A,13,D,30,D,
20243,05815001,19,0,1,190,D,1,D,07,D,200,D,
20243,05815001,20,0,1,250,D,,A,13,D,6,D,
20243,05815013,50,0,1,140,D,,A,07,D,925,D,
20243,05815013,51,0,1,190,D,2,D,07,D,60,D,2
20243,05815013,52,0,1,190,D,2,D,07,D,120,D,2
20243,05815131,40,0,1,420,D,,A,06,D,791,D,
20243,05815141,47,0,1,250,D,,A,06,D,120,D,
20243,05815141,48,0,1,250,D,,A,13,D,120,D,
20243,05815171,24,0,1,190,D,1,D,07,D,90,D,
20243,05815171,25,0,1,210,D,,A,13,D,12,D,
20243,05815181,52,0,1,420,D,,A,06,D,217,D,
20243,05815181,53,0,1,200,D,,A,06,D,500,D,
20243,05815181,54,0,1,367,D,1,D,13,D,40,D,
20243,05815181,55,0,1,190,D,1,D,05,D,120,D,
20243,05815181,56,0,1,250,D,,A,07,D,21,D,
20243,05815181,57,0,1,260,D,,A,13,D,60,D,
20243,05815241,26,0,1,210,D,,A,05,D,82,F,
20243,05815301,29,0,1,190,D,1,D,07,D,89,D,
20243,05815321,44,0,1,410,D,,A,05,D,35,D,
20243,05815341,60,0,1,260,D,,A,13,D,95,D,
20243,05815351,19,0,1,190,D,1,D,07,D,300,D,
20243,05815391,35,0,1,420,D,,A,07,D,167,D,
20243,05815391,36,0,1,190,D,1,D,07,D,1200,D,
20243,05815421,24,0,1,190,D,1,D,05,D,4000,D,2
20243,05815461,24,0,1,410,D,,A,06,D,80,D,
20243,05815461,25,0,1,190,D,1,D,07,D,250,D,
20243,05815491,31,0,1,210,D,,A,07,D,82,D,
20243,05815491,32,0,1,190,D,1,D,05,D,55,D,
20243,05815501,39,0,1,410,D,,A,06,D,30,D,
20243,05815501,40,0,1,420,D,,A,07,D,285,D,
20243,05815501,41,0,1,210,D,,A,05,D,375,D,
20243,05815501,42,0,1,367,D,1,D,13,D,60,D,
20243,05815531,25,0,1,190,D,1,D,07,D,80,D,2
20243,05815651,35,0,1,190,D,1,D,07,D,40,D,
20243,05815721,33,0,1,420,D,,A,06,D,20,D,
20243,05815721,34,0,1,190,D,1,D,07,D,77,D,
20243,05815721,35,0,1,210,D,,A,05,D,80,D,
20243,05815721,36,0,1,320,D,1,D,07,D,100,D,
20243,05815731,56,0,1,420,D,,A,07,D,85,D,
20243,05815731,57,0,1,367,D,1,D,07,D,30,D,
20243,05815731,58,0,1,190,D,1,D,05,D,100,D,
20243,05815741,49,0,1,210,D,,A,13,D,14,D,
20243,05815741,50,0,1,900,D,,A,05,D,,H,
20243,05815741,50,1,1,190,D,,A,05,D,121,E,
20243,05815741,50,2,1,410,D,,A,05,D,39,E,
20243,05815741,51,0,1,260,D,,A,06,D,50,D,
20243,05815801,42,0,1,420,D,,A,06,D,105,D,
20243,05815801,43,0,1,210,D,,A,06,D,105,D,
20243,05815801,44,0,1,260,D,,A,05,D,32,D,
20243,05815841,30,0,1,420,D,,A,05,D,151,D,
20243,05815891,32,0,1,420,D,,A,05,D,105,D,
20243,05815891,33,0,1,260,D,,A,05,D,10,D,
20243,05815901,39,0,1,420,D,,A,05,D,25,D,
20243,05815901,40,0,1,190,D,1,D,05,D,686,D,2
20243,05815901,41,0,1,190,D,1,D,06,D,468,D,2
20243,05815901,42,0,1,190,D,1,D,07,D,348,D,2
20243,05815971,17,0,1,250,D,,A,13,D,50,D,
20243,05816101,22,0,1,190,D,1,D,06,D,195,D,
20243,05816171,31,0,1,190,D,1,D,06,D,87,D,
20243,05816171,32,0,1,190,D,1,D,07,D,89,D,
20243,05816171,33,0,1,230,D,1,D,07,D,1000,D,
20243,05816181,29,0,1,140,D,,A,06,D,1100,D,
20243,05816181,30,0,1,190,D,1,D,05,D,1200,D,2
20243,05816231,39,0,1,400,D,,A,05,D,20,F,
20243,05816231,40,0,1,250,D,,A,13,D,7,D,
20243,05816271,38,0,1,420,D,,A,06,D,177,D,
20243,05816271,39,0,1,260,D,,A,06,D,10,D,
20243,05816271,40,0,1,260,D,,A,07,D,10,D,
20243,05816291,23,0,1,410,D,,A,07,D,30,D,
20243,05816291,24,0,1,420,D,,A,07,D,300,D,
20243,05816291,25,0,1,190,D,1,D,07,D,90,D,
20243,05816351,35,0,1,367,D,1,D,05,D,35,D,
20243,05816351,36,0,1,367,D,1,D,06,D,35,D,
20243,05816351,37,0,1,140,D,,A,05,D,1600,D,
20243,05816351,38,0,1,190,D,1,D,05,D,100,D,2
20243,05816351,39,0,1,250,D,,A,05,D,25,D,
20243,05816351,40,0,1,250,D,,A,06,D,50,D,
20243,05816351,41,0,1,250,D,,A,07,D,25,D,
20243,05816351,42,0,1,260,D,,A,05,D,10,D,
20243,05816351,43,0,1,260,D,,A,06,D,50,D,
20243,05816351,44,0,1,260,D,,A,07,D,10,D,
20243,05816361,35,0,1,367,D,2,D,13,D,40,D,
20243,05816361,36,0,1,250,D,,A,13,D,30,D,
20243,05816361,37,0,1,260,D,,A,13,D,20,D,
20243,05816391,32,0,1,400,D,,A,07,D,36,D,
20243,05816391,33,0,1,190,D,1,D,07,D,300,D,
20243,05816411,15,0,1,410,D,,A,07,D,20,D,
20243,05816421,36,0,1,260,D,,A,06,D,57,D,
20243,05816431,30,0,1,400,D,,A,05,D,40,F,
20243,05816431,31,0,1,900,D,,A,05,D,,H,
20243,05816431,31,1,1,190,D,,A,05,D,322,E,
20243,05816431,31,2,1,410,D,,A,05,D,103,E,
20243,05816431,32,0,1,190,D,1,D,05,D,80,D,
20243,05816431,33,0,1,367,D,1,D,13,D,25,D,
20243,05816521,18,0,1,190,D,1,D,07,D,91,D,
20243,05816581,29,0,1,250,D,,A,13,D,15,D,
20243,05816591,26,0,1,250,D,,A,13,D,25,D,
20243,05816611,38,0,1,420,D,,A,05,D,836,D,
20243,05816611,39,0,1,420,D,,A,07,D,143,D,
20243,05816661,23,0,1,250,D,,A,13,D,50,D,
20243,05816721,31,0,1,190,D,1,D,07,D,1000,D,2
20243,05816721,32,0,1,190,D,1,D,05,D,1000,D,2
20243,05816741,14,0,1,190,D,1,D,06,D,60,D,
20243,05816761,27,0,1,367,D,1,D,13,D,8,D,
20243,05816781,32,0,1,190,D,1,D,05,D,75,D,
20243,05816781,33,0,1,140,D,,A,05,D,480,D,
20243,05816781,34,0,1,190,D,1,D,07,D,120,D,
20243,05816781,35,0,1,190,D,1,D,06,D,580,D,
20243,05816781,36,0,1,250,D,,A,06,D,40,D,
20243,05816901,37,0,1,367,D,1,D,05,D,50,D,
20243,05816901,38,0,1,190,D,1,D,05,D,50,D,
20243,05816901,39,0,1,250,D,,A,13,D,15,D,
20243,05816931,36,0,1,190,D,1,D,07,D,283,D,2
20243,05816981,44,0,1,210,D,,A,13,D,70,D,
20243,05816981,45,0,1,900,D,1,D,06,D,,H,
20243,05816981,45,1,1,140,D,1,D,06,D,557,E,
20243,05816981,45,2,1,190,D,1,D,06,D,123,E,
20243,05816991,30,0,1,420,D,,A,05,D,530,D,
20243,05816991,31,0,1,210,D,,A,06,D,100,D,
20243,05816991,32,0,1,210,D,,A,13,D,20,D,
20243,05816991,33,0,1,367,D,1,D,13,D,25,D,
20243,05816991,34,0,1,240,D,1,D,06,D,700,D,
20243,05817001,29,0,1,260,D,,A,05,D,7,D,
20243,05817001,30,0,1,260,D,,A,07,D,14,D,
20243,05817021,34,0,1,367,D,1,D,06,D,15,D,
20243,05817021,35,0,1,190,D,1,D,07,D,72,D,
20243,05817051,44,0,1,400,D,,A,05,D,40,D,
20243,05817051,45,0,1,367,D,1,D,13,D,30,D,
20243,05817051,46,0,1,190,D,1,D,06,D,150,D,
20243,05817051,47,0,1,250,D,,A,13,D,10,D,
20243,05817051,48,0,1,260,D,,A,13,D,60,D,
20243,05817071,16,0,1,250,D,,A,13,D,100,D,
20243,05817091,44,0,1,410,D,,A,06,D,20,D,
20243,05817091,45,0,1,420,D,,A,06,D,250,D,
20243,05817091,46,0,1,210,D,,A,07,D,200,D,
20243,05817091,47,0,1,140,D,,A,06,D,500,D,
20243,05817091,48,0,1,190,D,1,D,06,D,800,D,
20243,05817091,49,0,1,250,D,,A,13,D,70,D,
20243,05817151,62,0,1,420,D,,A,07,D,600,D,
20243,05817151,63,0,1,367,D,1,D,13,D,100,D,
20243,05817151,64,0,1,140,D,,A,07,D,1500,D,
20243,05817151,65,0,1,190,D,1,D,13,D,200,D,
20243,05817171,47,0,1,210,D,,A,06,D,99,D,
20243,05817171,48,0,1,367,D,1,D,05,D,15,D,
20243,05817171,49,0,1,367,D,1,D,06,D,15,D,
20243,05817171,50,0,1,367,D,1,D,07,D,15,D,
20243,05817171,51,0,1,140,D,,A,06,D,350,D,
20243,05817171,52,0,1,260,D,,A,06,D,10,D,
20243,05817251,33,0,1,420,D,,A,05,D,200,D,
20243,05817251,34,0,1,190,D,1,D,07,D,100,D,
20243,05817251,35,0,1,250,D,,A,13,D,160,D,
20243,05817381,40,0,1,367,D,2,D,05,D,9,D,
20243,05817381,41,0,1,400,D,,A,05,D,40,F,
20243,05817381,42,0,1,420,D,,A,05,D,135,D,
20243,05817381,43,0,1,260,D,,A,06,D,18,D,
20243,05817411,39,0,1,210,D,,A,06,D,95,D,
20243,05817411,40,0,1,140,D,,A,07,D,370,D,
20243,05817411,41,0,1,900,D,1,D,05,D,,H,
20243,05817411,41,1,1,320,D,1,D,05,D,123,E,
20243,05817411,41,2,1,190,D,1,D,05,D,27,E,
20243,05817481,20,0,1,210,D,,A,06,D,55,D,
20243,05817481,21,0,1,367,D,1,D,13,D,30,D,
20243,05817481,22,0,1,900,D,1,D,06,D,,H,1
20243,05817481,22,1,1,140,D,1,D,06,D,246,E,1
20243,05817481,22,2,1,190,D,1,D,06,D,54,E,1
20243,05817531,43,0,1,410,D,,A,06,D,40,D,
20243,05817531,44,0,1,420,D,,A,06,D,78,D,
20243,05817531,45,0,1,420,D,,A,05,D,78,D,
20243,05817531,46,0,1,190,D,1,D,06,D,450,D,
20243,05817531,47,0,1,140,D,,A,06,D,200,D,
20243,05817531,48,0,1,280,D,,A,13,D,30,D,
20243,05817551,41,0,1,190,D,1,D,07,D,369,D,
20243,05817551,42,0,1,190,D,1,D,06,D,340,D,
20243,05817651,34,0,1,420,D,,A,07,D,440,D,
20243,05817651,35,0,1,190,D,1,D,07,D,850,D,
20243,05817651,36,0,1,190,D,1,D,05,D,50,D,
20243,05817691,36,0,1,420,D,,A,05,D,225,D,
20243,05817711,29,0,1,367,D,2,D,13,D,15,D,
20243,05817731,29,0,1,367,D,1,D,13,D,22,D,
20243,05817731,30,0,1,190,D,1,D,07,D,59,D,
20243,05817731,31,0,1,260,D,,A,05,D,10,D,
20243,05817751,36,0,1,210,D,,A,13,D,50,F,
20243,05817751,37,0,1,367,D,1,D,13,D,29,D,
20243,05817751,38,0,1,140,D,,A,05,D,1300,D,
20243,05817751,39,0,1,190,D,1,D,06,D,60,D,
20243,05817751,40,0,1,190,D,1,D,06,D,60,D,
20243,05817801,21,0,1,190,D,1,D,05,D,70,D,
20243,05817801,22,0,1,140,D,,A,06,D,120,D,
20243,05817801,23,0,1,400,D,,A,05,D,50,D,
20243,05817861,23,0,1,190,D,2,D,07,D,25,D,
20243,05817901,29,0,1,250,D,,A,07,D,14,D,
20243,05817941,34,0,1,250,D,,A,05,D,96,D,
20243,05817941,35,0,1,250,D,,A,06,D,40,F,
20243,05817941,36,0,1,260,D,,A,05,D,60,D,
20243,05817971,32,0,1,190,D,1,D,06,D,325,D,
20243,05817971,33,0,1,250,D,,A,07,D,30,D,
20243,05818021,28,0,1,420,D,,A,07,D,400,D,
20243,05818021,29,0,1,190,D,1,D,07,D,600,D,
20243,05818041,21,0,1,140,D,,A,05,D,178,D,
20243,05818061,36,0,1,250,D,,A,13,D,20,D,
20243,05818171,34,0,1,250,D,,A,13,D,12,D,
20243,05818181,27,0,1,420,D,,A,06,D,50,D,
20243,05818181,28,0,1,190,D,1,D,06,D,90,D,
20243,05818211,31,0,1,140,D,,A,05,D,1100,D,
20243,05818211,32,0,1,190,D,1,D,07,D,320,D,
20243,05818241,43,0,1,420,D,,A,07,D,330,D,
20243,05818241,44,0,1,367,D,1,D,13,D,30,D,
20243,05818241,45,0,1,190,D,1,D,06,D,65,D,
20243,05818251,23,0,1,190,D,1,D,05,D,100,D,
20243,05818291,45,0,1,420,D,,A,06,D,148,D,
20243,05818291,46,0,1,140,D,,A,06,D,126,D,
20243,05818291,47,0,1,190,D,1,D,06,D,48,D,
20243,05818311,21,0,1,420,D,,A,05,D,55,D,
20243,05818321,34,0,1,210,D,,A,13,D,12,D,
20243,05818401,49,0,1,400,D,,A,07,D,55,D,
20243,05818401,50,0,1,250,D,,A,13,D,90,D,
20243,05818441,38,0,1,367,D,1,D,13,D,35,D,
20243,05818483,28,0,1,250,D,,A,13,D,15,D,
20243,05818483,29,0,1,260,D,,A,13,D,20,D,
20243,05818531,25,0,1,367,D,1,D,07,D,10,D,
20243,05818531,26,0,1,260,D,,A,13,D,10,D,
20243,05818551,33,0,1,410,D,,A,07,D,17,D,
20243,05818551,34,0,1,420,D,,A,07,D,255,D,
20243,05818551,35,0,1,367,D,2,D,13,D,15,D,
20243,05818562,40,0,1,410,D,,A,07,D,35,D,
20243,05818562,41,0,1,420,D,,A,07,D,600,D,
20243,05818562,42,0,1,367,D,1,D,13,D,30,D,
20243,05818562,43,0,1,140,D,,A,07,D,672,D,
20243,05818562,44,0,1,190,D,1,D,05,D,198,D,2
20243,05818661,31,0,1,367,D,1,D,08,D,20,D,
20243,05818661,32,0,1,260,D,,A,13,D,24,D,
20243,05818671,47,0,1,410,D,,A,06,D,18,D,
20243,05818671,48,0,1,420,D,,A,06,D,300,D,
20243,05818671,49,0,1,410,D,,A,06,D,18,D,
20243,05818671,50,0,1,420,D,,A,06,D,300,D,
20243,05818751,38,0,1,190,D,1,D,08,D,60,D,
20243,05818761,29,0,1,250,D,,A,13,D,125,D,
20243,05818891,38,0,1,190,D,1,D,08,D,150,D,2
20243,05818981,25,0,1,420,D,,A,06,D,440,D,
20243,05819001,50,0,1,420,D,,A,08,D,85,D,
20243,05819001,51,0,1,367,D,1,D,13,D,30,D,
20243,05819001,52,0,1,250,D,,A,13,D,200,D,
20243,05819001,53,0,1,260,D,,A,13,D,150,D,
20243,05819071,20,0,1,367,D,1,D,13,D,20,D,
20243,05819071,21,0,1,190,D,1,D,08,D,80,D,2
20243,05819131,20,0,1,410,D,,A,08,D,75,D,
20243,05819151,21,0,1,400,D,,A,08,D,10,D,
20243,05819181,35,0,1,367,D,1,D,08,D,49,D,
20243,05819331,24,0,1,420,D,,A,08,D,86,D,
20243,05819331,25,0,1,190,D,1,D,07,D,26,D,
20243,05819351,56,0,1,420,D,,A,06,D,170,D,
20243,05819351,57,0,1,140,D,,A,08,D,1200,D,
20243,05819351,58,0,1,260,D,,A,07,D,300,D,
20243,05819371,18,0,1,420,D,,A,07,D,420,D,
20243,05819441,23,0,1,400,D,,A,07,D,210,D,
20243,05819441,24,0,1,400,D,,A,08,D,100,D,
20243,05819441,25,0,1,140,D,,A,07,D,900,D,
20243,05819441,26,0,1,190,D,2,D,08,D,40,D,2
20243,05819521,16,0,1,420,D,,A,07,D,500,D,
20243,05819541,38,0,1,900,D,,A,07,D,,H,
20243,05819541,38,1,1,140,D,,A,07,D,614,E,
20243,05819541,38,2,1,220,D,,A,07,D,206,E,
20243,05819541,39,0,1,140,D,,A,08,D,210,D,
20243,05819571,37,0,1,420,D,,A,07,D,275,D,
20243,05819571,38,0,1,140,D,,A,08,D,540,D,
20243,05819571,39,0,1,200,D,,A,08,D,125,D,
20243,05819641,31,0,1,420,D,,A,08,D,102,D,
20243,05819641,32,0,1,190,D,1,D,06,D,70,D,
20243,05819651,19,0,1,420,D,,A,08,D,369,D,
20243,05819691,42,0,1,367,D,1,D,06,D,50,D,
20243,05819691,43,0,1,190,D,1,D,07,D,211,D,
20243,05819711,29,0,1,367,D,1,D,13,D,35,D,
20243,05819711,30,0,1,190,D,1,D,08,D,297,D,
20243,05819711,31,0,1,260,D,,A,08,D,14,D,
20243,05819751,23,0,1,190,D,1,D,06,D,70,D,
20243,05819901,26,0,1,420,D,,A,07,D,50,D,
20243,05819911,37,0,1,190,D,1,D,08,D,217,D,
20243,05819981,44,0,1,190,D,1,D,06,D,350,D,
20243,05819981,45,0,1,190,D,1,D,07,D,500,D,
20243,05819981,46,0,1,260,D,,A,13,D,150,D,
20243,05820011,34,0,1,410,D,,A,08,D,14,D,
20243,05820061,28,0,1,140,D,,A,08,D,1000,D,
20243,05820061,29,0,1,367,D,2,D,13,D,22,D,
20243,05820151,45,0,1,140,D,,A,07,D,2000,D,
20243,05820171,24,0,1,420,D,,A,06,D,425,D,
20243,05820201,25,0,1,900,D,,A,06,D,,H,
20243,05820201,25,1,1,190,D,,A,06,D,126,E,
20243,05820201,25,2,1,250,D,,A,06,D,34,E,
20243,05820201,25,3,1,410,D,,A,06,D,40,E,
20243,05820201,26,0,1,250,D,,A,13,D,25,D,
