QYEAR,NEWID,OUTCOME,HSG_UNIT,CONVREF,TELPV,HOW_INTV,SNGL_INT,TELSCT01,TELSCT02,TELSCT03,TELSCT04,TELSCT05,TELSCT06,TELSCT07,TELSCT08,TELSCT09,TELSCT10,TEL_RESN,INFOBOOK,LANGUAGE,RESPON,RECORDS,TYPEREC1,TYPEREC2,TYPEREC3,TYPEREC4,TYPEREC5,TYPEREC6,TYPEREC7,TYPEREC8,TYPEREC9,SECTNO,GENINTRO,EXPNSUM,NUMEXPN,NUMDK,NUMRF,SECT_01,SECT_02,SECT_03,SECT_04,SECT_05,SECT_06,SECT_07,SECT_08,SECT_09,SECT_10,SECT_11,SECT_12,SECT_13,SECT_14,SECT_15,SECT_16,SECT_17,SECT_18,SECT_19,SECT_20,SECT_21,SECT_22,BACK,FRONT,COVERAGE,CONTROL,TOT_TIME,CUID
20242,05418844,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541884
20241,05418853,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,18,0,72,541885
20242,05418854,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541885
20241,05418863,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,11742,31,0,0,0,165,9,365,26,137,24,120,46,369,188,48,98,66,229,297,49,83,228,419,0,0,519,414,0,172,4071,541886
20242,05418864,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,,,,9,22,1,2819,29,0,0,0,30,14,392,49,190,19,50,31,41,132,35,83,65,31,27,496,51,103,410,335,207,472,289,0,74,3626,541886
20241,05418873,201,06,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,5477,47,0,0,0,0,78,277,137,197,29,144,76,41,289,37,70,106,24,122,225,64,297,294,0,0,309,1645,0,42,4503,541887
20242,05418874,201,06,2,,6,1,,,,,,,,,,,4,5,1,1,4,,,,,,,,,,22,1,9657,39,0,0,0,0,73,220,209,102,23,70,20,41,337,42,56,115,25,99,42,42,221,291,549,158,163,149,0,20,3067,541887
20241,05418883,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,494,101,0,608,541888
20242,05418884,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541888
20241,05418903,201,01,1,,1,1,,,,,,,,,,,,3,1,1,3,1,2,,,,,,,,21,1,4170,20,0,0,62,180,104,314,35,57,9,56,53,32,75,92,41,12,21,48,98,53,69,368,428,0,241,82,13,487,3030,541890
20242,05418904,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,406,35,0,478,541890
20241,05418913,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,2,1,2,3,4,,,7,,,21,1,36029,76,0,0,0,0,425,758,572,730,99,671,60,67,464,575,801,506,420,872,95,217,923,940,0,0,447,831,0,139,10612,541891
20242,05418914,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,1,1,,3,,,6,7,,,22,1,19928,68,0,0,0,0,270,574,363,294,93,412,12,22,314,680,573,247,539,699,190,253,779,578,1509,772,359,52,0,30,9614,541891
20241,05418923,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1866,68,0,1973,541892
20242,05418924,321,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,317,38,0,415,541892
20241,05418933,322,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23,26,0,107,541893
20242,05418934,314,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541893
20241,05418943,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,93,0,128,541894
20242,05418944,314,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541894
20241,05418953,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,60,0,133,541895
20242,05418954,314,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541895
20241,05418963,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,5459,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,59,0,128,541896
20242,05418964,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,5459,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,362,36,0,518,541896
20241,05418973,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,2,,2,,,,,,,,21,1,4712,26,0,0,0,63,6,105,19,126,7,32,11,32,117,55,74,59,24,36,55,68,283,177,9,0,1354,1051,0,63,3826,541897
20242,05418974,201,01,2,,1,1,,,,,,,,,,,,5,1,1,1,,,3,,,,,,,22,1,3114,29,0,0,0,88,8,163,150,155,5,67,38,16,253,80,107,66,156,228,26,147,237,147,886,53,231,110,0,75,3492,541897
20241,05418983,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,184,0,231,541898
20242,05418984,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,71,0,98,541898
20241,05418993,201,01,1,,6,1,,,,,,,,,,,4,5,1,1,4,,,,,,,,,,21,1,7010,37,2,0,0,0,191,492,161,276,113,163,70,55,385,77,134,150,119,307,107,138,305,288,15,0,490,764,0,245,5045,541899
20242,05418994,201,01,2,,6,1,,,,,,,,,,,4,5,1,1,4,,,,,,,,,,22,1,8531,43,2,0,0,0,145,507,269,189,42,221,72,42,373,560,159,232,185,210,70,221,258,331,585,375,203,1081,0,94,6424,541899
20241,05419003,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,283,126,0,468,541900
20242,05419004,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541900
20241,05419023,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,95,0,210,541902
20242,05419024,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541902
20241,05419033,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,627,33,0,687,541903
20242,05419034,314,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541903
20241,05419043,321,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,215,43,0,481,541904
20242,05419044,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541904
20241,05419063,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,1,,,3,,,,,,,21,1,105509,59,0,0,0,0,356,532,92,325,15,170,37,36,289,57,95,263,172,223,281,188,319,206,11,0,793,283,0,36,4779,541906
20242,05419064,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,1,,,3,,,,,8,,22,1,95636,48,0,0,0,0,212,582,264,212,22,116,48,62,118,51,167,259,98,227,48,97,165,245,551,242,374,409,0,108,4677,541906
20241,05419113,321,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,53,0,177,541911
20242,05419114,314,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541911
20241,05419123,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1470,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,57,17,0,101,541912
20242,05419124,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,22,2,2825,17,2,2,0,0,66,96,19,20,7,14,11,10,26,48,7,38,3,5,4,9,19,54,67,55,201,64,0,55,898,541912
20242,05419134,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,203,156,0,474,541913
20241,05419153,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,315,55,0,395,541915
20242,05419154,314,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541915
20241,05419163,219,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,0,27,541916
20242,05419164,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,280,62,0,362,541916
20241,05419173,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,10236,28,0,0,0,0,93,214,37,58,30,34,24,48,150,36,39,36,16,26,254,49,70,90,16,0,546,80,0,63,2009,541917
20242,05419174,201,01,2,,6,1,,,,,,,,,,,7,5,1,2,4,,,,,,,,,,22,1,11646,29,0,0,0,0,92,237,94,78,20,60,31,42,193,31,39,65,28,70,23,78,102,150,573,58,475,327,0,34,2900,541917
20241,05419193,201,06,2,,6,1,,,,,,,,,,,6,5,1,1,4,,,,,,,,,,21,1,10044,34,0,0,0,0,149,312,101,133,28,161,25,22,152,63,103,118,32,300,64,121,507,326,8,0,107,193,0,40,3065,541919
20242,05419194,201,06,2,,6,1,,,,,,,,,,,6,5,1,1,3,1,,,,,,,,,22,1,9911,40,0,0,0,0,106,322,221,132,24,67,48,15,156,214,172,111,40,126,48,70,216,322,741,573,235,710,0,77,4746,541919
20241,05419203,216,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,41,22,185,541920
20242,05419204,314,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541920
20241,05419213,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,2,,,,,,,,21,1,3385,21,0,0,0,85,7,113,48,108,29,121,31,13,161,109,59,32,35,116,32,93,73,103,0,0,418,130,0,24,1940,541921
20242,05419214,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,2,,,,,,,,22,1,4435,23,0,0,0,38,5,149,54,110,27,77,25,8,175,47,85,33,42,132,39,54,174,114,219,187,190,147,0,26,2157,541921
20241,05419223,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1236,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,191,50,0,295,541922
20241,05419233,313,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1982,53,0,2472,541923
20242,05419234,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541923
20242,05419244,323,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,820,152,223,1370,541924
20241,05419253,216,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2705,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,59,0,104,541925
20242,05419254,201,01,2,,6,1,,,,,,,,,,,8,5,1,1,1,,,3,,,,,,,22,1,7099,41,0,0,0,0,275,440,586,47,14,127,27,28,531,198,282,296,62,119,563,97,217,447,1117,564,334,125,0,125,6621,541925
20241,05419263,219,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,2,40,7,6,0,0,66,3,53,44,62,19,35,20,11,226,42,23,5,5,43,19,22,44,192,96,0,44,269,0,27,1370,541926
20242,05419264,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,50,8,6,0,0,77,4,85,51,70,14,52,19,5,72,23,35,12,24,92,36,39,69,131,198,62,332,150,0,21,1673,541926
20241,05419273,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,332,70,0,427,541927
20242,05419274,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541927
20241,05419283,322,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,828,19,0,871,541928
20242,05419284,201,01,2,,1,1,,,,,,,,,,,,4,1,2,4,,,,,,,,,,22,1,7915,28,0,0,0,118,3,236,305,182,17,71,29,6,209,80,37,12,21,130,69,85,73,278,252,43,623,685,0,86,3650,541928
20241,05419293,322,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,3969,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,240,41,0,299,541929
20242,05419294,201,01,1,,1,1,,,,,,,,,,,,2,1,2,4,,,,,,,,,,22,1,6451,27,0,0,0,0,100,183,52,102,13,36,33,60,65,55,88,56,19,129,20,50,115,116,253,120,220,1494,0,26,3405,541929
20241,05419303,313,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1660,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,25,0,76,541930
20242,05419304,324,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,30,0,64,541930
20241,05419313,313,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,14,0,49,541931
20242,05419314,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,268,12,0,317,541931
20241,05419323,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,1,1,2,,4,5,,7,,,21,1,3881,29,0,0,0,1481,6,201,17,67,23,56,16,46,70,33,133,70,4,120,7,25,146,213,2,0,277,1166,0,257,4436,541932
20242,05419324,201,01,2,,6,1,,,,,,,,,,,3,1,1,1,1,1,,,4,5,,7,,,22,1,3954,31,0,0,0,41,12,172,14,24,6,22,6,5,40,85,283,13,15,52,5,16,100,139,26,5,104,2312,0,9,3506,541932
20241,05419333,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,11463,30,7,0,0,51,1,216,10,33,2,62,15,5,46,31,29,26,4,9,99,8,17,73,0,0,133,1051,0,18,1939,541933
20242,05419334,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,11266,34,8,0,0,192,3,119,16,12,6,16,27,3,26,32,36,23,6,7,6,8,16,85,307,114,86,3298,0,366,4810,541933
20241,05419343,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,576,168,0,796,541934
20242,05419344,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541934
20241,05419353,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,265,35,0,316,541935
20242,05419354,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541935
20241,05419363,201,01,1,,1,1,,,,,,,,,,,,5,1,1,3,1,,3,,,,,,,21,1,32699,70,3,0,0,84,179,314,96,138,27,219,17,16,389,191,948,176,13,387,434,162,900,343,20,0,422,209,0,47,5731,541936
20242,05419364,324,01,,2,,,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,2,4524,10,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,113,40,117,361,541936
20241,05419373,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,64,14,0,127,541937
20242,05419374,201,01,1,,6,1,,,,,,,,,,,5,5,1,1,3,,,3,,,,,,,22,1,7420,26,1,0,0,141,1,466,93,562,16,349,213,11,213,98,159,225,59,493,43,113,518,463,438,344,709,93,0,137,5957,541937
20241,05419393,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,7945,43,0,0,0,0,137,125,33,75,18,92,21,12,217,25,75,20,21,124,49,96,242,171,0,0,52,354,0,38,1997,541939
20242,05419394,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,22,1,4420,28,0,0,0,0,107,144,97,87,16,67,20,13,169,22,34,62,19,116,54,70,140,243,270,199,359,61,0,18,2387,541939
20241,05419403,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,1062,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1928,30,0,2008,541940
20242,05419404,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,1062,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1396,17,0,1462,541940
20241,05419413,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,135,107,0,346,541941
20242,05419414,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541941
20241,05419423,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,801,63,0,899,541942
20242,05419424,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541942
20241,05419433,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,2,,,3,,5,,,,,21,1,7146,37,0,0,81,94,1176,1009,192,236,49,152,59,720,427,321,370,649,42,291,53,139,346,310,1018,0,643,294,101,301,9073,541943
20242,05419434,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,2,,,3,,,,,,,22,1,4472,35,0,0,0,0,327,521,278,81,26,206,48,39,419,64,211,166,16,245,66,96,445,194,838,720,712,495,0,59,6272,541943
20241,05419443,216,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,124,0,200,541944
20242,05419444,314,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541944
20241,05419453,322,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,9000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,46,0,230,541945
20242,05419454,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,8810,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,66,0,120,541945
20241,05419463,201,01,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,2,8413,43,3,0,98,53,1061,782,154,556,41,137,223,356,212,460,277,340,43,669,856,143,526,354,1244,0,170,1019,156,803,10733,541946
20242,05419464,201,01,1,,1,1,,,,,,,,,,,,1,1,1,3,1,2,,,,,,,,22,1,8403,47,3,0,0,0,143,1033,202,227,37,276,42,43,109,82,637,117,75,197,621,114,253,272,1682,1128,498,197,0,106,8091,541946
20241,05419473,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,32,0,71,541947
20242,05419474,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541947
20241,05419483,201,01,2,,1,1,,,,,,,,,,,,5,1,2,2,1,,,,,,,,,21,1,39572,32,0,0,0,0,97,182,31,193,27,53,52,92,307,64,184,58,118,236,52,142,255,330,0,0,951,307,0,59,3790,541948
20242,05419484,201,01,2,,1,1,,,,,,,,,,,,4,1,2,4,,,,,,,,,,22,1,42299,35,0,0,0,0,179,258,251,226,28,105,93,147,594,71,273,105,140,489,92,129,266,610,831,256,369,89,0,63,5664,541948
20241,05419493,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,21,1,10812,29,0,0,0,56,3,274,8,84,5,60,15,4,105,66,38,46,10,127,25,104,95,211,1,0,97,42,0,61,1537,541949
20242,05419494,201,01,2,,1,1,,,,,,,,,,,,5,1,1,3,1,,,,,,,,,22,1,10966,28,0,0,0,36,5,137,13,64,4,37,14,16,104,42,160,14,6,40,10,49,113,173,267,166,193,254,0,33,1950,541949
20241,05419503,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,345,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,83,15,0,119,541950
20242,05419504,201,01,1,,6,1,,,,,,,,,,,7,1,1,1,3,,,,4,,,,,,22,1,12782,32,2,0,0,0,208,431,128,430,27,109,143,298,146,91,114,131,50,189,334,71,164,304,624,310,206,270,0,153,4931,541950
20241,05419513,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,210,33,0,279,541951
20242,05419514,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541951
20241,05419523,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,67,94,0,213,541952
20242,05419524,314,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541952
20241,05419543,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,573,0,612,541954
20242,05419544,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541954
20241,05419553,201,01,1,,1,1,,,,,,,,,,,,3,1,1,4,,,,,,,,,,21,1,1076,22,0,0,39,214,77,368,69,169,94,136,55,48,165,81,56,19,29,47,43,137,183,418,214,0,246,415,43,383,3748,541955
20242,05419554,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,3047,32,0,0,0,24,4,124,17,75,13,73,84,5,104,30,30,38,19,86,278,34,82,127,98,58,101,16,0,17,1537,541955
20241,05419564,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2845,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1217,132,0,1879,541956
20241,05419573,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,103,142,0,340,541957
20242,05419574,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541957
20241,05419583,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,31,0,62,541958
20242,05419584,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541958
20241,05419603,201,01,2,,5,,01,02,03,04,,06,07,08,09,10,7,5,1,1,1,1,,,,,,,,,21,1,22495,28,0,0,0,90,8,285,37,89,11,49,16,19,155,87,34,20,108,104,29,33,69,183,0,0,137,55,0,37,1655,541960
20242,05419604,201,01,2,,6,1,,,,,,,,,,,5,5,1,1,3,,,3,,,,,,,22,1,30238,44,0,0,0,34,10,238,66,114,38,138,20,19,108,24,30,108,18,113,280,129,159,167,273,187,209,36,0,26,2544,541960
20241,05419623,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1678,93,0,1909,541962
20242,05419624,314,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541962
20241,05419653,216,05,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,531,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,1213,45,0,1564,541965
20242,05419654,313,05,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,431,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,412,0,0,417,541965
